period,dma,source,sales
2019-10-20,"NEW YORK, NY",RETENTION,982
2019-10-20,"NEW YORK, NY",WEB SITE,3697
2019-10-27,"NEW YORK, NY",CABLE STORE,255
2019-10-27,"NEW YORK, NY",CRC,61
2019-10-27,"NEW YORK, NY",FIELD TECH,5
2019-10-27,"NEW YORK, NY",INBOUND,4513
2019-10-27,"NEW YORK, NY",INDIRECT SALES,312
2019-10-27,"NEW YORK, NY",INPERSON,766
2019-10-27,"NEW YORK, NY",OTHER,40
2019-10-27,"NEW YORK, NY",OUTBOUND,53
2019-10-27,"NEW YORK, NY",RETENTION,1133
2019-10-27,"NEW YORK, NY",WEB SITE,3235
2019-10-27,"NEW YORK, NY",CABLE STORE,142
2019-10-27,"NEW YORK, NY",CRC,25
2019-10-27,"NEW YORK, NY",FIELD TECH,1
2019-10-27,"NEW YORK, NY",INBOUND,1738
2019-10-27,"NEW YORK, NY",INDIRECT SALES,104
2019-10-27,"NEW YORK, NY",INPERSON,417
2019-10-27,"NEW YORK, NY",OTHER,9
2019-10-27,"NEW YORK, NY",OUTBOUND,9
2019-10-27,"NEW YORK, NY",RETENTION,338
2019-10-27,"NEW YORK, NY",WEB SITE,1156
2019-11-03,"NEW YORK, NY",CABLE STORE,368
2019-11-03,"NEW YORK, NY",CRC,113
2019-11-03,"NEW YORK, NY",FIELD TECH,5
2019-11-03,"NEW YORK, NY",INBOUND,6348
2019-11-03,"NEW YORK, NY",INDIRECT SALES,350
2019-11-03,"NEW YORK, NY",INPERSON,1282
2019-11-03,"NEW YORK, NY",OTHER,95
2019-11-03,"NEW YORK, NY",OUTBOUND,47
2019-11-03,"NEW YORK, NY",RETENTION,1160
2019-11-03,"NEW YORK, NY",WEB SITE,4055
2019-11-10,"NEW YORK, NY",CABLE STORE,342
2019-11-10,"NEW YORK, NY",CRC,96
2019-11-10,"NEW YORK, NY",FIELD TECH,14
2019-11-10,"NEW YORK, NY",INBOUND,5641
2019-11-10,"NEW YORK, NY",INDIRECT SALES,343
2019-11-10,"NEW YORK, NY",INPERSON,1237
2019-11-10,"NEW YORK, NY",OTHER,66
2019-11-10,"NEW YORK, NY",OUTBOUND,57
2019-11-10,"NEW YORK, NY",RETENTION,992
2019-11-10,"NEW YORK, NY",WEB SITE,4000
2019-11-17,"NEW YORK, NY",CABLE STORE,301
2019-11-17,"NEW YORK, NY",CRC,140
2019-11-17,"NEW YORK, NY",FIELD TECH,18
2019-11-17,"NEW YORK, NY",INBOUND,5817
2019-11-17,"NEW YORK, NY",INDIRECT SALES,314
2019-11-17,"NEW YORK, NY",INPERSON,1202
2019-11-17,"NEW YORK, NY",OTHER,75
2019-11-17,"NEW YORK, NY",OUTBOUND,44
2019-11-17,"NEW YORK, NY",RETENTION,1024
2019-11-17,"NEW YORK, NY",WEB SITE,4014
2019-11-24,"NEW YORK, NY",CABLE STORE,318
2019-11-24,"NEW YORK, NY",CRC,110
2019-11-24,"NEW YORK, NY",FIELD TECH,19
2019-11-24,"NEW YORK, NY",INBOUND,5216
2019-11-24,"NEW YORK, NY",INDIRECT SALES,313
2019-11-24,"NEW YORK, NY",INPERSON,714
2019-11-24,"NEW YORK, NY",OTHER,66
2019-11-24,"NEW YORK, NY",OUTBOUND,39
2019-11-24,"NEW YORK, NY",RETENTION,1261
2019-11-24,"NEW YORK, NY",WEB SITE,4224
2019-12-01,"NEW YORK, NY",CABLE STORE,379
2019-12-01,"NEW YORK, NY",CRC,124
2019-12-01,"NEW YORK, NY",FIELD TECH,28
2019-12-01,"NEW YORK, NY",INBOUND,6559
2019-12-01,"NEW YORK, NY",INDIRECT SALES,406
2019-12-01,"NEW YORK, NY",INPERSON,1119
2019-12-01,"NEW YORK, NY",OTHER,80
2019-12-01,"NEW YORK, NY",OUTBOUND,56
2019-12-01,"NEW YORK, NY",RETENTION,1184
2019-12-01,"NEW YORK, NY",WEB SITE,4903
2019-12-08,"NEW YORK, NY",CABLE STORE,435
2019-12-08,"NEW YORK, NY",CRC,110
2019-12-08,"NEW YORK, NY",FIELD TECH,23
2019-12-08,"NEW YORK, NY",INBOUND,6777
2019-12-08,"NEW YORK, NY",INDIRECT SALES,347
2019-12-08,"NEW YORK, NY",INPERSON,1151
2019-12-08,"NEW YORK, NY",OTHER,54
2019-12-08,"NEW YORK, NY",OUTBOUND,35
2019-12-08,"NEW YORK, NY",RETENTION,1020
2019-12-08,"NEW YORK, NY",WEB SITE,4352
2019-12-15,"NEW YORK, NY",CABLE STORE,447
2019-12-15,"NEW YORK, NY",CRC,93
2019-12-15,"NEW YORK, NY",FIELD TECH,30
2019-12-15,"NEW YORK, NY",INBOUND,7519
2019-12-15,"NEW YORK, NY",INDIRECT SALES,403
2019-12-15,"NEW YORK, NY",INPERSON,1171
2019-12-15,"NEW YORK, NY",OTHER,56
2019-12-15,"NEW YORK, NY",OUTBOUND,72
2019-12-15,"NEW YORK, NY",RETENTION,996
2019-12-15,"NEW YORK, NY",WEB SITE,5270
2019-12-22,"NEW YORK, NY",CABLE STORE,377
2019-12-22,"NEW YORK, NY",CRC,88
2019-12-22,"NEW YORK, NY",FIELD TECH,25
2019-12-22,"NEW YORK, NY",INBOUND,5759
2019-12-22,"NEW YORK, NY",INDIRECT SALES,281
2019-12-22,"NEW YORK, NY",INPERSON,729
2019-12-22,"NEW YORK, NY",OTHER,96
2019-12-22,"NEW YORK, NY",OUTBOUND,41
2019-12-22,"NEW YORK, NY",RETENTION,1002
2019-12-22,"NEW YORK, NY",WEB SITE,4157
2019-12-29,"NEW YORK, NY",CABLE STORE,132
2019-12-29,"NEW YORK, NY",CRC,19
2019-12-29,"NEW YORK, NY",FIELD TECH,1
2019-12-29,"NEW YORK, NY",INBOUND,2847
2019-12-29,"NEW YORK, NY",INDIRECT SALES,113
2019-12-29,"NEW YORK, NY",INPERSON,205
2019-12-29,"NEW YORK, NY",OTHER,43
2019-12-29,"NEW YORK, NY",OUTBOUND,18
2019-12-29,"NEW YORK, NY",RETENTION,524
2019-12-29,"NEW YORK, NY",WEB SITE,1912
2019-12-29,"NEW YORK, NY",CABLE STORE,262
2019-12-29,"NEW YORK, NY",CRC,55
2019-12-29,"NEW YORK, NY",FIELD TECH,20
2019-12-29,"NEW YORK, NY",INBOUND,3295
2019-12-29,"NEW YORK, NY",INDIRECT SALES,161
2019-12-29,"NEW YORK, NY",INPERSON,702
2019-12-29,"NEW YORK, NY",OTHER,61
2019-12-29,"NEW YORK, NY",OUTBOUND,25
2019-12-29,"NEW YORK, NY",RETENTION,544
2019-12-29,"NEW YORK, NY",WEB SITE,2870
2020-01-05,"NEW YORK, NY",CABLE STORE,387
2020-01-05,"NEW YORK, NY",CRC,87
2020-01-05,"NEW YORK, NY",FIELD TECH,27
2020-01-05,"NEW YORK, NY",INBOUND,6206
2020-01-05,"NEW YORK, NY",INDIRECT SALES,338
2020-01-05,"NEW YORK, NY",INPERSON,1174
2020-01-05,"NEW YORK, NY",OTHER,107
2020-01-05,"NEW YORK, NY",OUTBOUND,26
2020-01-05,"NEW YORK, NY",RETENTION,890
2020-01-05,"NEW YORK, NY",WEB SITE,4510
2020-01-12,"NEW YORK, NY",CABLE STORE,318
2020-01-12,"NEW YORK, NY",CRC,94
2020-01-12,"NEW YORK, NY",FIELD TECH,12
2020-01-12,"NEW YORK, NY",INBOUND,5530
2020-01-12,"NEW YORK, NY",INDIRECT SALES,309
2020-01-12,"NEW YORK, NY",INPERSON,1269
2020-01-12,"NEW YORK, NY",OTHER,78
2020-01-12,"NEW YORK, NY",OUTBOUND,23
2020-01-12,"NEW YORK, NY",RETENTION,808
2020-01-12,"NEW YORK, NY",WEB SITE,4173
2020-01-19,"NEW YORK, NY",CABLE STORE,289
2020-01-19,"NEW YORK, NY",CRC,109
2020-01-19,"NEW YORK, NY",FIELD TECH,7
2020-01-19,"NEW YORK, NY",INBOUND,5832
2020-01-19,"NEW YORK, NY",INDIRECT SALES,324
2020-01-19,"NEW YORK, NY",INPERSON,1056
2020-01-19,"NEW YORK, NY",OTHER,77
2020-01-19,"NEW YORK, NY",OUTBOUND,23
2020-01-19,"NEW YORK, NY",RETENTION,928
2020-01-19,"NEW YORK, NY",WEB SITE,4220
2020-01-26,"NEW YORK, NY",CABLE STORE,292
2020-01-26,"NEW YORK, NY",CRC,62
2020-01-26,"NEW YORK, NY",FIELD TECH,9
2020-01-26,"NEW YORK, NY",INBOUND,6193
2020-01-26,"NEW YORK, NY",INDIRECT SALES,340
2020-01-26,"NEW YORK, NY",INPERSON,967
2020-01-26,"NEW YORK, NY",OTHER,91
2020-01-26,"NEW YORK, NY",OUTBOUND,8
2020-01-26,"NEW YORK, NY",RETENTION,1209
2020-01-26,"NEW YORK, NY",WEB SITE,4421
2020-01-26,"NEW YORK, NY",CABLE STORE,75
2020-01-26,"NEW YORK, NY",CRC,21
2020-01-26,"NEW YORK, NY",FIELD TECH,7
2020-01-26,"NEW YORK, NY",INBOUND,777
2020-01-26,"NEW YORK, NY",INDIRECT SALES,27
2020-01-26,"NEW YORK, NY",INPERSON,264
2020-01-26,"NEW YORK, NY",OTHER,4
2020-01-26,"NEW YORK, NY",RETENTION,137
2020-01-26,"NEW YORK, NY",WEB SITE,637
2020-02-02,"NEW YORK, NY",CABLE STORE,383
2020-02-02,"NEW YORK, NY",CRC,123
2020-02-02,"NEW YORK, NY",FIELD TECH,12
2020-02-02,"NEW YORK, NY",INBOUND,6634
2020-02-02,"NEW YORK, NY",INDIRECT SALES,318
2020-02-02,"NEW YORK, NY",INPERSON,1251
2020-02-02,"NEW YORK, NY",OTHER,128
2020-02-02,"NEW YORK, NY",OUTBOUND,16
2020-02-02,"NEW YORK, NY",RETENTION,929
2020-02-02,"NEW YORK, NY",WEB SITE,5279
2020-02-09,"NEW YORK, NY",CABLE STORE,391
2020-02-09,"NEW YORK, NY",CRC,112
2020-02-09,"NEW YORK, NY",FIELD TECH,25
2020-02-09,"NEW YORK, NY",INBOUND,5794
2020-02-09,"NEW YORK, NY",INDIRECT SALES,389
2020-02-09,"NEW YORK, NY",INPERSON,1199
2020-02-09,"NEW YORK, NY",OTHER,76
2020-02-09,"NEW YORK, NY",OUTBOUND,14
2020-02-09,"NEW YORK, NY",RETENTION,746
2020-02-09,"NEW YORK, NY",WEB SITE,4721
2020-02-16,"NEW YORK, NY",CABLE STORE,303
2020-02-16,"NEW YORK, NY",CRC,91
2020-02-16,"NEW YORK, NY",FIELD TECH,12
2020-02-16,"NEW YORK, NY",INBOUND,5296
2020-02-16,"NEW YORK, NY",INDIRECT SALES,391
2020-02-16,"NEW YORK, NY",INPERSON,1045
2020-02-16,"NEW YORK, NY",OTHER,64
2020-02-16,"NEW YORK, NY",OUTBOUND,17
2020-02-16,"NEW YORK, NY",RETENTION,850
2020-02-16,"NEW YORK, NY",WEB SITE,4571
2020-02-23,"NEW YORK, NY",CABLE STORE,497
2020-02-23,"NEW YORK, NY",CRC,120
2020-02-23,"NEW YORK, NY",FIELD TECH,11
2020-02-23,"NEW YORK, NY",INBOUND,6567
2020-02-23,"NEW YORK, NY",INDIRECT SALES,432
2020-02-23,"NEW YORK, NY",INPERSON,1169
2020-02-23,"NEW YORK, NY",OTHER,103
2020-02-23,"NEW YORK, NY",OUTBOUND,34
2020-02-23,"NEW YORK, NY",RETENTION,1291
2020-02-23,"NEW YORK, NY",WEB SITE,4776
2020-03-01,"NEW YORK, NY",CABLE STORE,489
2020-03-01,"NEW YORK, NY",CRC,107
2020-03-01,"NEW YORK, NY",FIELD TECH,9
2020-03-01,"NEW YORK, NY",INBOUND,6622
2020-03-01,"NEW YORK, NY",INDIRECT SALES,417
2020-03-01,"NEW YORK, NY",INPERSON,1204
2020-03-01,"NEW YORK, NY",OTHER,90
2020-03-01,"NEW YORK, NY",OUTBOUND,35
2020-03-01,"NEW YORK, NY",RETENTION,1174
2020-03-01,"NEW YORK, NY",WEB SITE,4673
2020-03-08,"NEW YORK, NY",CABLE STORE,508
2020-03-08,"NEW YORK, NY",CRC,140
2020-03-08,"NEW YORK, NY",FIELD TECH,3
2020-03-08,"NEW YORK, NY",INBOUND,6328
2020-03-08,"NEW YORK, NY",INDIRECT SALES,423
2020-03-08,"NEW YORK, NY",INPERSON,1156
2020-03-08,"NEW YORK, NY",OTHER,86
2020-03-08,"NEW YORK, NY",OUTBOUND,22
2020-03-08,"NEW YORK, NY",RETENTION,881
2020-03-08,"NEW YORK, NY",WEB SITE,4913
2020-03-15,"NEW YORK, NY",CABLE STORE,637
2020-03-15,"NEW YORK, NY",CRC,175
2020-03-15,"NEW YORK, NY",FIELD TECH,5
2020-03-15,"NEW YORK, NY",INBOUND,6271
2020-03-15,"NEW YORK, NY",INDIRECT SALES,418
2020-03-15,"NEW YORK, NY",INPERSON,988
2020-03-15,"NEW YORK, NY",OTHER,60
2020-03-15,"NEW YORK, NY",OUTBOUND,24
2020-03-15,"NEW YORK, NY",RETENTION,1130
2020-03-15,"NEW YORK, NY",WEB SITE,8218
2020-03-22,"NEW YORK, NY",CABLE STORE,308
2020-03-22,"NEW YORK, NY",CRC,164
2020-03-22,"NEW YORK, NY",FIELD TECH,8
2020-03-22,"NEW YORK, NY",INBOUND,4806
2020-03-22,"NEW YORK, NY",INDIRECT SALES,292
2020-03-22,"NEW YORK, NY",INPERSON,610
2020-03-22,"NEW YORK, NY",OTHER,47
2020-03-22,"NEW YORK, NY",OUTBOUND,19
2020-03-22,"NEW YORK, NY",RETENTION,914
2020-03-22,"NEW YORK, NY",WEB SITE,7359
2020-03-29,"NEW YORK, NY",CABLE STORE,117
2020-03-29,"NEW YORK, NY",CRC,38
2020-03-29,"NEW YORK, NY",FIELD TECH,1
2020-03-29,"NEW YORK, NY",INBOUND,1934
2020-03-29,"NEW YORK, NY",INDIRECT SALES,108
2020-03-29,"NEW YORK, NY",INPERSON,206
2020-03-29,"NEW YORK, NY",OTHER,17
2020-03-29,"NEW YORK, NY",OUTBOUND,25
2020-03-29,"NEW YORK, NY",RETENTION,305
2020-03-29,"NEW YORK, NY",WEB SITE,2782
2020-03-29,"NEW YORK, NY",CABLE STORE,193
2020-03-29,"NEW YORK, NY",CRC,99
2020-03-29,"NEW YORK, NY",FIELD TECH,3
2020-03-29,"NEW YORK, NY",INBOUND,2712
2020-03-29,"NEW YORK, NY",INDIRECT SALES,160
2020-03-29,"NEW YORK, NY",INPERSON,341
2020-03-29,"NEW YORK, NY",OTHER,49
2020-03-29,"NEW YORK, NY",OUTBOUND,21
2020-03-29,"NEW YORK, NY",RETENTION,356
2020-03-29,"NEW YORK, NY",WEB SITE,3331
2020-04-05,"NEW YORK, NY",CABLE STORE,90
2020-04-05,"NEW YORK, NY",CRC,163
2020-04-05,"NEW YORK, NY",FIELD TECH,7
2020-04-05,"NEW YORK, NY",INBOUND,4094
2020-04-05,"NEW YORK, NY",INDIRECT SALES,250
2020-04-05,"NEW YORK, NY",INPERSON,715
2020-04-05,"NEW YORK, NY",OTHER,58
2020-04-05,"NEW YORK, NY",OUTBOUND,17
2020-04-05,"NEW YORK, NY",RETENTION,449
2020-04-05,"NEW YORK, NY",WEB SITE,4863
2020-04-12,"NEW YORK, NY",CABLE STORE,99
2020-04-12,"NEW YORK, NY",CRC,112
2020-04-12,"NEW YORK, NY",FIELD TECH,9
2020-04-12,"NEW YORK, NY",INBOUND,4834
2020-04-12,"NEW YORK, NY",INDIRECT SALES,288
2020-04-12,"NEW YORK, NY",INPERSON,701
2020-04-12,"NEW YORK, NY",OTHER,47
2020-04-12,"NEW YORK, NY",OUTBOUND,27
2020-04-12,"NEW YORK, NY",RETENTION,506
2020-04-12,"NEW YORK, NY",WEB SITE,5190
2020-04-19,"NEW YORK, NY",CABLE STORE,109
2020-04-19,"NEW YORK, NY",CRC,78
2020-04-19,"NEW YORK, NY",FIELD TECH,3
2020-04-19,"NEW YORK, NY",INBOUND,5030
2020-04-19,"NEW YORK, NY",INDIRECT SALES,307
2020-04-19,"NEW YORK, NY",INPERSON,600
2020-04-19,"NEW YORK, NY",OTHER,41
2020-04-19,"NEW YORK, NY",OUTBOUND,16
2020-04-19,"NEW YORK, NY",RETENTION,668
2020-04-19,"NEW YORK, NY",WEB SITE,5469
2020-04-26,"NEW YORK, NY",CABLE STORE,91
2020-04-26,"NEW YORK, NY",CRC,45
2020-04-26,"NEW YORK, NY",FIELD TECH,6
2020-04-26,"NEW YORK, NY",INBOUND,4234
2020-04-26,"NEW YORK, NY",INDIRECT SALES,232
2020-04-26,"NEW YORK, NY",INPERSON,436
2020-04-26,"NEW YORK, NY",OTHER,35
2020-04-26,"NEW YORK, NY",OUTBOUND,14
2020-04-26,"NEW YORK, NY",RETENTION,644
2020-04-26,"NEW YORK, NY",WEB SITE,3961
2020-04-26,"NEW YORK, NY",CABLE STORE,39
2020-04-26,"NEW YORK, NY",CRC,31
2020-04-26,"NEW YORK, NY",FIELD TECH,5
2020-04-26,"NEW YORK, NY",INBOUND,1560
2020-04-26,"NEW YORK, NY",INDIRECT SALES,63
2020-04-26,"NEW YORK, NY",INPERSON,143
2020-04-26,"NEW YORK, NY",OTHER,14
2020-04-26,"NEW YORK, NY",OUTBOUND,2
2020-04-26,"NEW YORK, NY",RETENTION,224
2020-04-26,"NEW YORK, NY",WEB SITE,1458
2020-05-03,"NEW YORK, NY",CABLE STORE,208
2020-05-03,"NEW YORK, NY",CRC,94
2020-05-03,"NEW YORK, NY",FIELD TECH,23
2020-05-03,"NEW YORK, NY",INBOUND,5400
2020-05-03,"NEW YORK, NY",INDIRECT SALES,286
2020-05-03,"NEW YORK, NY",INPERSON,606
2020-05-03,"NEW YORK, NY",OTHER,43
2020-05-03,"NEW YORK, NY",OUTBOUND,11
2020-05-03,"NEW YORK, NY",RETENTION,661
2020-05-03,"NEW YORK, NY",WEB SITE,5306
2020-05-10,"NEW YORK, NY",CABLE STORE,152
2020-05-10,"NEW YORK, NY",CRC,91
2020-05-10,"NEW YORK, NY",FIELD TECH,19
2020-05-10,"NEW YORK, NY",INBOUND,5455
2020-05-10,"NEW YORK, NY",INDIRECT SALES,306
2020-05-10,"NEW YORK, NY",INPERSON,652
2020-05-10,"NEW YORK, NY",OTHER,57
2020-05-10,"NEW YORK, NY",OUTBOUND,15
2020-05-10,"NEW YORK, NY",RETENTION,737
2020-05-10,"NEW YORK, NY",WEB SITE,4828
2020-05-17,"NEW YORK, NY",CABLE STORE,191
2020-05-17,"NEW YORK, NY",CRC,84
2020-05-17,"NEW YORK, NY",FIELD TECH,10
2020-05-17,"NEW YORK, NY",INBOUND,5370
2020-05-17,"NEW YORK, NY",INDIRECT SALES,329
2020-05-17,"NEW YORK, NY",INPERSON,509
2020-05-17,"NEW YORK, NY",OTHER,55
2020-05-17,"NEW YORK, NY",OUTBOUND,7
2020-05-17,"NEW YORK, NY",RETENTION,890
2020-05-17,"NEW YORK, NY",WEB SITE,5291
2020-05-24,"NEW YORK, NY",CABLE STORE,186
2020-05-24,"NEW YORK, NY",CRC,67
2020-05-24,"NEW YORK, NY",FIELD TECH,12
2020-05-24,"NEW YORK, NY",INBOUND,4978
2020-05-24,"NEW YORK, NY",INDIRECT SALES,272
2020-05-24,"NEW YORK, NY",INPERSON,460
2020-05-24,"NEW YORK, NY",OTHER,45
2020-05-24,"NEW YORK, NY",OUTBOUND,15
2020-05-24,"NEW YORK, NY",RETENTION,1154
2020-05-24,"NEW YORK, NY",WEB SITE,5204
2020-05-31,"NEW YORK, NY",FIELD TECH,1
2020-05-31,"NEW YORK, NY",INBOUND,339
2020-05-31,"NEW YORK, NY",INDIRECT SALES,6
2020-05-31,"NEW YORK, NY",INPERSON,7
2020-05-31,"NEW YORK, NY",OUTBOUND,1
2020-05-31,"NEW YORK, NY",WEB SITE,473
2020-05-31,"NEW YORK, NY",CABLE STORE,284
2020-05-31,"NEW YORK, NY",CRC,79
2020-05-31,"NEW YORK, NY",FIELD TECH,7
2020-05-31,"NEW YORK, NY",INBOUND,5829
2020-05-31,"NEW YORK, NY",INDIRECT SALES,340
2020-05-31,"NEW YORK, NY",INPERSON,526
2020-05-31,"NEW YORK, NY",OTHER,48
2020-05-31,"NEW YORK, NY",OUTBOUND,5
2020-05-31,"NEW YORK, NY",RETENTION,1104
2020-05-31,"NEW YORK, NY",WEB SITE,4749
2020-06-07,"NEW YORK, NY",CABLE STORE,266
2020-06-07,"NEW YORK, NY",CRC,67
2020-06-07,"NEW YORK, NY",FIELD TECH,10
2020-06-07,"NEW YORK, NY",INBOUND,5430
2020-06-07,"NEW YORK, NY",INDIRECT SALES,303
2020-06-07,"NEW YORK, NY",INPERSON,453
2020-06-07,"NEW YORK, NY",OTHER,67
2020-06-07,"NEW YORK, NY",OUTBOUND,4
2020-06-07,"NEW YORK, NY",RETENTION,913
2020-06-07,"NEW YORK, NY",WEB SITE,4605
2020-06-14,"NEW YORK, NY",CABLE STORE,246
2020-06-14,"NEW YORK, NY",CRC,78
2020-06-14,"NEW YORK, NY",FIELD TECH,16
2020-06-14,"NEW YORK, NY",INBOUND,5124
2020-06-14,"NEW YORK, NY",INDIRECT SALES,349
2020-06-14,"NEW YORK, NY",INPERSON,402
2020-06-14,"NEW YORK, NY",OTHER,48
2020-06-14,"NEW YORK, NY",OUTBOUND,9
2020-06-14,"NEW YORK, NY",RETENTION,1010
2020-06-14,"NEW YORK, NY",WEB SITE,4511
2020-06-21,"NEW YORK, NY",CABLE STORE,280
2020-06-21,"NEW YORK, NY",CRC,79
2020-06-21,"NEW YORK, NY",FIELD TECH,20
2020-06-21,"NEW YORK, NY",INBOUND,5186
2020-06-21,"NEW YORK, NY",INDIRECT SALES,382
2020-06-21,"NEW YORK, NY",INPERSON,386
2020-06-21,"NEW YORK, NY",OTHER,106
2020-06-21,"NEW YORK, NY",OUTBOUND,12
2020-06-21,"NEW YORK, NY",RETENTION,1308
2020-06-21,"NEW YORK, NY",WEB SITE,5129
2020-06-28,"NEW YORK, NY",CABLE STORE,133
2020-06-28,"NEW YORK, NY",CRC,13
2020-06-28,"NEW YORK, NY",FIELD TECH,15
2020-06-28,"NEW YORK, NY",INBOUND,2550
2020-06-28,"NEW YORK, NY",INDIRECT SALES,199
2020-06-28,"NEW YORK, NY",INPERSON,141
2020-06-28,"NEW YORK, NY",OTHER,18
2020-06-28,"NEW YORK, NY",OUTBOUND,5
2020-06-28,"NEW YORK, NY",RETENTION,698
2020-06-28,"NEW YORK, NY",WEB SITE,2595
2020-06-28,"NEW YORK, NY",CABLE STORE,188
2020-06-28,"NEW YORK, NY",CRC,42
2020-06-28,"NEW YORK, NY",FIELD TECH,17
2020-06-28,"NEW YORK, NY",INBOUND,2666
2020-06-28,"NEW YORK, NY",INDIRECT SALES,195
2020-06-28,"NEW YORK, NY",INPERSON,291
2020-06-28,"NEW YORK, NY",OTHER,45
2020-06-28,"NEW YORK, NY",OUTBOUND,17
2020-06-28,"NEW YORK, NY",RETENTION,668
2020-06-28,"NEW YORK, NY",WEB SITE,2771
2020-07-05,"NEW YORK, NY",CABLE STORE,361
2020-07-05,"NEW YORK, NY",CRC,76
2020-07-05,"NEW YORK, NY",FIELD TECH,25
2020-07-05,"NEW YORK, NY",INBOUND,5408
2020-07-05,"NEW YORK, NY",INDIRECT SALES,356
2020-07-05,"NEW YORK, NY",INPERSON,512
2020-07-05,"NEW YORK, NY",OTHER,1268
2020-07-05,"NEW YORK, NY",OUTBOUND,19
2020-07-05,"NEW YORK, NY",RETENTION,1050
2020-07-05,"NEW YORK, NY",WEB SITE,4754
2020-07-12,"NEW YORK, NY",CABLE STORE,346
2020-07-12,"NEW YORK, NY",CRC,90
2020-07-12,"NEW YORK, NY",FIELD TECH,17
2020-07-12,"NEW YORK, NY",INBOUND,5336
2020-07-12,"NEW YORK, NY",INDIRECT SALES,392
2020-07-12,"NEW YORK, NY",INPERSON,548
2020-07-12,"NEW YORK, NY",OTHER,1311
2020-07-12,"NEW YORK, NY",OUTBOUND,22
2020-07-12,"NEW YORK, NY",RETENTION,1083
2020-07-12,"NEW YORK, NY",WEB SITE,4620
2020-07-19,"NEW YORK, NY",CABLE STORE,261
2020-07-19,"NEW YORK, NY",CRC,79
2020-07-19,"NEW YORK, NY",FIELD TECH,34
2020-07-19,"NEW YORK, NY",INBOUND,5044
2020-07-19,"NEW YORK, NY",INDIRECT SALES,362
2020-07-19,"NEW YORK, NY",INPERSON,601
2020-07-19,"NEW YORK, NY",OTHER,837
2020-07-19,"NEW YORK, NY",OUTBOUND,29
2020-07-19,"NEW YORK, NY",RETENTION,1165
2020-07-19,"NEW YORK, NY",WEB SITE,4952
2020-07-26,"NEW YORK, NY",CABLE STORE,250
2020-07-26,"NEW YORK, NY",CRC,35
2020-07-26,"NEW YORK, NY",FIELD TECH,20
2020-07-26,"NEW YORK, NY",INBOUND,4918
2020-07-26,"NEW YORK, NY",INDIRECT SALES,411
2020-07-26,"NEW YORK, NY",INPERSON,476
2020-07-26,"NEW YORK, NY",OTHER,228
2020-07-26,"NEW YORK, NY",OUTBOUND,29
2020-07-26,"NEW YORK, NY",RETENTION,1532
2020-07-26,"NEW YORK, NY",WEB SITE,5142
2020-07-26,"NEW YORK, NY",CABLE STORE,31
2020-07-26,"NEW YORK, NY",CRC,8
2020-07-26,"NEW YORK, NY",FIELD TECH,9
2020-07-26,"NEW YORK, NY",INBOUND,563
2020-07-26,"NEW YORK, NY",INDIRECT SALES,23
2020-07-26,"NEW YORK, NY",INPERSON,98
2020-07-26,"NEW YORK, NY",OTHER,27
2020-07-26,"NEW YORK, NY",OUTBOUND,2
2020-07-26,"NEW YORK, NY",RETENTION,170
2020-07-26,"NEW YORK, NY",WEB SITE,596
2020-08-02,"NEW YORK, NY",CABLE STORE,271
2020-08-02,"NEW YORK, NY",CRC,79
2020-08-02,"NEW YORK, NY",FIELD TECH,16
2020-08-02,"NEW YORK, NY",INBOUND,4907
2020-08-02,"NEW YORK, NY",INDIRECT SALES,338
2020-08-02,"NEW YORK, NY",INPERSON,605
2020-08-02,"NEW YORK, NY",OTHER,257
2020-08-02,"NEW YORK, NY",OUTBOUND,30
2020-08-02,"NEW YORK, NY",RETENTION,1060
2020-08-02,"NEW YORK, NY",WEB SITE,5789
2020-08-09,"NEW YORK, NY",CABLE STORE,271
2020-08-09,"NEW YORK, NY",CRC,94
2020-08-09,"NEW YORK, NY",FIELD TECH,37
2020-08-09,"NEW YORK, NY",INBOUND,5638
2020-08-09,"NEW YORK, NY",INDIRECT SALES,352
2020-08-09,"NEW YORK, NY",INPERSON,608
2020-08-09,"NEW YORK, NY",OTHER,360
2020-08-09,"NEW YORK, NY",OUTBOUND,43
2020-08-09,"NEW YORK, NY",RETENTION,1162
2020-08-09,"NEW YORK, NY",WEB SITE,5594
